Fid,Vehicle_Model,Battery_Capacity_kWh,Charging_Station_ID,Charging Station Location,Charging_Start_Time,Charging_EndTime,Energy_Consumed_kWh,Charging_Duration_hours,Charging_Rate_kW,Charging_Cost_USD,Vehicle_Age_years,Charger_Type,User_Type,Label,Results
10.42.0.211-123.59.190.237-49184-80-6,Tesla Model 3,62.0,Station_318,San Francisco,19-02-24 19:00,19-02-24 21:48,5.200112601,1.8876640009999999,49.33323452,30.86544603,2.396060329,Level 1,Long-Distance Traveler,0,0
10.42.0.211-10.42.0.1-33340-53-17,Nissan Leaf,50.0,Station_297,Chicago,19-02-24 20:00,19-02-24 21:43,28.77227403,1.192906394,25.79879263,17.02009836,6.0,Level 2,Long-Distance Traveler,0,0
10.42.0.211-23.23.129.231-46077-443-6,Hyundai Kona,75.0,Station_479,Los Angeles,19-02-24 21:00,20-02-24 0:36,61.90801717,3.099767922,37.77442265,31.22274619,3.0,Level 1,Casual Driver,0,0
10.42.0.211-111.202.114.77-55903-443-6,BMW i3,100.0,Station_499,Los Angeles,19-02-24 22:00,19-02-24 23:31,35.01760652,2.848815611,12.54074293,26.82822767,3.0,Level 1,Long-Distance Traveler,0,0
203.205.190.44-10.42.0.211-80-51359-6,Nissan Leaf,50.0,Station_252,Los Angeles,19-02-24 23:00,20-02-24 0:50,14.80448874,2.614062988,27.49924753,33.99393418,3.0,DC Fast Charger,Casual Driver,0,0
10.42.0.151-10.42.0.1-49896-53-17,Nissan Leaf,75.0,Station_487,New York,20-02-24 0:00,20-02-24 3:13,65.10291874,1.020825259,47.43975215,31.70105644,4.0,Level 1,Commuter,0,0
10.42.0.151-31.13.80.8-45902-443-6,BMW i3,75.0,Station_119,New York,20-02-24 1:00,20-02-24 2:25,18.12095103,3.405813277,35.16403436,15.36501075,7.0,Level 1,Casual Driver,0,0
180.76.147.97-10.42.0.151-80-58276-6,Chevy Bolt,86.71809382,Station_162,Houston,20-02-24 2:00,20-02-24 4:20,61.63104966,2.9429161660000003,20.39119229,32.96419115,3.0,Level 1,Long-Distance Traveler,0,0
10.42.0.211-23.194.111.184-37476-443-6,Tesla Model 3,75.0,Station_198,San Francisco,20-02-24 3:00,20-02-24 3:50,71.80591939,3.736266175,39.46787878,21.0067838,2.0,DC Fast Charger,Casual Driver,0,0
202.77.129.150-10.42.0.151-443-37899-6,Chevy Bolt,100.0,Station_498,San Francisco,20-02-24 4:00,20-02-24 6:50,45.98918434,1.5990277380000002,42.36438973,19.23049024,3.0,Level 1,Casual Driver,1,1
172.217.11.36-10.42.0.42-443-48987-6,Hyundai Kona,100.0,Station_486,Chicago,20-02-24 5:00,20-02-24 5:38,45.85899905,1.309329281,47.50373797,35.54794043,4.0,Level 2,Long-Distance Traveler,0,0
174.35.73.107-10.42.0.211-80-38930-6,BMW i3,100.0,Station_45,Los Angeles,20-02-24 6:00,20-02-24 8:48,55.69189165,2.8708137139999996,3.85623031,5.4337012389999995,0.0,Level 2,Casual Driver,0,0
10.42.0.151-104.193.88.109-49999-80-6,Chevy Bolt,61.95336635,Station_314,New York,20-02-24 7:00,20-02-24 10:52,23.05045624,3.661900843,36.76987403,9.644170359,2.0,DC Fast Charger,Commuter,0,0
10.42.0.211-10.42.0.1-64341-53-17,Nissan Leaf,50.0,Station_179,Chicago,20-02-24 8:00,20-02-24 9:39,39.97272425,0.69412994,37.67532185,35.47518868,4.0,Level 1,Casual Driver,1,1
10.42.0.151-66.198.24.253-34594-443-6,Hyundai Kona,75.0,Station_382,Chicago,20-02-24 9:00,20-02-24 11:38,21.0535794,1.461767983,6.3060660010000005,46.17291744,5.0,DC Fast Charger,Long-Distance Traveler,0,0
203.205.190.40-10.42.0.42-80-52495-6,Hyundai Kona,100.0,Station_418,New York,20-02-24 10:00,20-02-24 12:27,8.789017,2.912460339,,15.66221411,1.0,Level 1,Long-Distance Traveler,0,0
10.42.0.151-36.110.210.167-50943-80-6,Chevy Bolt,62.0,Station_44,San Francisco,20-02-24 11:00,20-02-24 14:47,97.66776539,2.819041425,34.00613293,14.87347067,5.0,DC Fast Charger,Long-Distance Traveler,1,1
172.217.6.225-10.42.0.151-443-55562-6,Chevy Bolt,100.0,Station_271,Los Angeles,20-02-24 12:00,20-02-24 15:54,39.94579632,2.7059941380000003,34.10159814,29.24488325,1.0,Level 1,Casual Driver,0,0
172.217.10.110-10.42.0.151-443-58056-6,BMW i3,86.16648847,Station_78,San Francisco,20-02-24 13:00,20-02-24 14:25,41.01292041,3.069542307,35.23959429,43.37410862,2.0,Level 1,Commuter,1,1
10.42.0.211-106.11.92.16-45644-443-6,Tesla Model 3,75.0,Station_326,Chicago,20-02-24 14:00,20-02-24 15:00,11.4221923,3.2543978360000003,26.1443027,12.85823623,4.0,DC Fast Charger,Long-Distance Traveler,0,0
10.42.0.211-10.42.0.1-51421-53-17,Chevy Bolt,100.0,Station_178,Los Angeles,20-02-24 15:00,20-02-24 16:06,52.28437229,1.7728069,23.87673157,23.70329354,6.0,DC Fast Charger,Long-Distance Traveler,0,0
10.42.0.211-10.42.0.1-4319-53-17,Chevy Bolt,75.0,Station_357,Houston,20-02-24 16:00,20-02-24 19:24,77.63234569,3.3068740180000002,11.17901456,10.90638327,2.0,DC Fast Charger,Commuter,1,1
172.217.10.110-10.42.0.151-443-42067-6,Nissan Leaf,50.0,Station_498,Chicago,20-02-24 17:00,20-02-24 19:00,14.1753932,2.2061443290000002,21.85738962,23.92028637,7.0,Level 1,Long-Distance Traveler,0,0
172.217.12.174-10.42.0.151-443-44508-6,Hyundai Kona,62.0,Station_416,San Francisco,20-02-24 18:00,20-02-24 20:23,28.33752236,2.260746872,36.28607873,35.18238655,7.0,DC Fast Charger,Casual Driver,0,0
10.42.0.211-31.13.71.3-55603-443-6,Tesla Model 3,100.0,Station_451,San Francisco,20-02-24 19:00,20-02-24 22:55,17.62889737,1.730276404,11.38019621,30.59448577,5.0,Level 1,Long-Distance Traveler,0,0
203.205.179.170-10.42.0.211-80-48506-6,Nissan Leaf,75.0,Station_3,San Francisco,20-02-24 20:00,20-02-24 22:37,45.45111536,1.1310299990000001,12.81706991,29.15101897,0.0,Level 2,Long-Distance Traveler,0,0
10.42.0.211-106.11.94.1-42501-443-6,BMW i3,50.0,Station_214,New York,20-02-24 21:00,21-02-24 0:24,49.6609255,3.590241416,17.66334142,12.392087199999999,0.0,Level 2,Casual Driver,0,0
10.42.0.211-10.42.0.1-31436-53-17,BMW i3,85.0,Station_342,Chicago,20-02-24 22:00,21-02-24 0:31,23.94208035,2.159224759,18.81958477,23.77234837,3.0,Level 1,Commuter,0,0
192.229.173.173-10.42.0.211-80-48529-6,Chevy Bolt,85.0,Station_74,Los Angeles,20-02-24 23:00,21-02-24 0:38,23.86992273,2.441421135,23.603714399999998,10.91050751,0.0,Level 1,Commuter,0,0
10.42.0.211-10.42.0.1-61863-53-17,Chevy Bolt,50.0,Station_51,San Francisco,21-02-24 0:00,21-02-24 3:35,8.641282041,2.4946629380000003,19.66967079,21.97860444,4.0,DC Fast Charger,Long-Distance Traveler,1,1
180.149.136.194-10.42.0.211-80-54064-6,BMW i3,75.0,Station_67,San Francisco,21-02-24 1:00,21-02-24 2:05,11.13961294,0.767174748,,37.33962943,5.0,Level 1,Casual Driver,0,0
10.42.0.211-10.42.0.1-58671-53-17,Chevy Bolt,100.0,Station_332,New York,21-02-24 2:00,21-02-24 3:01,46.40242819,0.979076033,38.51392773,6.692686296000001,3.0,Level 1,Casual Driver,0,0
10.42.0.211-52.84.26.207-42465-443-6,Tesla Model 3,64.92538262,Station_93,Los Angeles,21-02-24 3:00,21-02-24 4:33,77.26621995,3.4981219789999995,28.92648502,37.50769261,3.0,Level 2,Commuter,0,0
211.236.244.151-10.42.0.211-80-50056-6,Chevy Bolt,100.0,Station_176,Chicago,21-02-24 4:00,21-02-24 7:48,5.995140565,3.976970384,34.95390177,30.41302762,5.0,DC Fast Charger,Commuter,0,0
10.42.0.211-125.39.241.34-40408-80-6,Hyundai Kona,54.03223627,Station_145,Houston,21-02-24 5:00,21-02-24 8:19,21.27074191,3.3423560489999997,40.17685077,12.18615185,6.0,DC Fast Charger,Commuter,0,0
10.42.0.211-10.42.0.1-4228-53-17,Chevy Bolt,62.0,Station_7,New York,21-02-24 6:00,21-02-24 7:17,38.13860654,0.948056228,42.51668876,21.81288374,7.0,Level 1,Casual Driver,0,0
172.217.12.132-10.42.0.151-443-58655-6,Nissan Leaf,85.0,Station_269,Chicago,21-02-24 7:00,21-02-24 10:51,37.99803253,2.06073386,10.49351968,16.652943,1.0,DC Fast Charger,Casual Driver,0,0
10.42.0.211-10.42.0.1-17254-53-17,Tesla Model 3,50.0,Station_376,Houston,21-02-24 8:00,21-02-24 9:50,12.89314236,2.141299952,17.34136646,18.14399891,0.0,Level 2,Casual Driver,0,0
10.42.0.211-10.42.0.1-22333-53-17,Nissan Leaf,85.0,Station_322,San Francisco,21-02-24 9:00,21-02-24 12:07,60.62456071,1.962273164,22.68042227,32.74187155,4.0,Level 2,Long-Distance Traveler,0,0
202.77.129.230-10.42.0.151-80-40961-6,Nissan Leaf,100.0,Station_4,San Francisco,21-02-24 10:00,21-02-24 12:58,,1.616070495,27.79697665,58.25460657,7.0,Level 2,Long-Distance Traveler,0,0
10.42.0.42-64.71.142.110-59723-443-6,Hyundai Kona,75.0,Station_138,Los Angeles,21-02-24 11:00,21-02-24 12:29,5.868319196,0.890728405,21.32626414,21.90827594,4.0,Level 1,Commuter,0,0
151.101.21.140-10.42.0.211-443-45854-6,Tesla Model 3,62.0,Station_231,Houston,21-02-24 12:00,21-02-24 14:50,,1.281602665,36.60130618,29.7814818,1.0,Level 1,Commuter,0,0
10.42.0.42-98.139.199.205-33395-443-6,Tesla Model 3,100.0,Station_88,San Francisco,21-02-24 13:00,21-02-24 13:30,77.69879025,1.224897157,26.42378194,17.05899334,5.0,Level 2,Long-Distance Traveler,0,0
172.217.12.142-10.42.0.151-443-55510-6,Tesla Model 3,85.0,Station_17,San Francisco,21-02-24 14:00,21-02-24 15:34,94.36532941,2.243421807,31.654116,38.09452549,7.0,Level 2,Long-Distance Traveler,0,0
172.217.12.206-10.42.0.151-443-44129-6,Tesla Model 3,62.0,Station_52,Los Angeles,21-02-24 15:00,21-02-24 16:02,43.95822632,1.7678625819999998,36.00275417,10.43223727,4.0,DC Fast Charger,Long-Distance Traveler,0,0
172.217.12.195-10.42.0.151-443-56454-6,Tesla Model 3,85.0,Station_134,Chicago,21-02-24 16:00,21-02-24 17:07,76.4807442,1.912724342,42.36624663,15.66189493,3.0,DC Fast Charger,Long-Distance Traveler,0,0
10.42.0.211-10.42.0.1-17601-53-17,Hyundai Kona,78.51107776,Station_211,San Francisco,21-02-24 17:00,21-02-24 17:54,66.17819525,3.2649354230000003,5.92317678,37.27761608,3.0,DC Fast Charger,Commuter,0,0
172.217.12.170-10.42.0.151-443-44924-6,Chevy Bolt,50.0,Station_325,New York,21-02-24 18:00,21-02-24 21:03,76.24242379,3.728899691,6.798600809,21.08916023,4.0,DC Fast Charger,Long-Distance Traveler,0,0
10.42.0.211-10.42.0.1-38724-53-17,Nissan Leaf,75.0,Station_480,New York,21-02-24 19:00,21-02-24 22:54,35.15737676,0.154300684,17.63994453,19.95588646,4.0,Level 2,Long-Distance Traveler,0,0
211.144.37.229-10.42.0.151-80-41852-6,Tesla Model 3,85.0,Station_458,Chicago,21-02-24 20:00,21-02-24 21:28,53.119799699999994,1.8073273630000002,41.69006799,33.38895965,6.0,DC Fast Charger,Casual Driver,0,0
10.42.0.151-31.13.71.52-50382-80-6,Chevy Bolt,50.0,Station_393,Houston,21-02-24 21:00,22-02-24 0:10,43.12603812,2.76539079,5.766635774,21.59525254,2.124835503,Level 2,Commuter,0,0
222.73.28.96-10.42.0.211-80-55877-6,Chevy Bolt,75.0,Station_219,Los Angeles,21-02-24 22:00,22-02-24 0:10,60.68153839,2.215148821,15.63149219,31.65142651,2.0,Level 2,Commuter,0,0
172.217.10.46-10.42.0.151-443-47368-6,Nissan Leaf,85.0,Station_205,New York,21-02-24 23:00,22-02-24 1:36,33.67446234,2.008872706,24.85955194,37.39857229,1.0,Level 1,Casual Driver,1,1
10.42.0.211-54.192.36.50-35156-80-6,Hyundai Kona,100.0,Station_211,New York,22-02-24 0:00,22-02-24 1:10,54.54859169,1.603234465,19.10287022,17.02676986,3.0,DC Fast Charger,Commuter,0,0
198.105.244.11-10.42.0.211-80-54173-6,BMW i3,62.0,Station_277,Chicago,22-02-24 1:00,22-02-24 4:07,14.11630705,0.940002177,21.38314637,3.707066616,5.0,Level 2,Commuter,0,0
157.240.18.15-10.42.0.211-443-50883-6,BMW i3,62.0,Station_24,Houston,22-02-24 2:00,22-02-24 3:26,11.32191413,1.821809688,39.95811626,3.059041507,5.0,Level 1,Long-Distance Traveler,0,0
10.42.0.42-109.126.206.138-46360-8397-17,Chevy Bolt,50.0,Station_486,Houston,22-02-24 3:00,22-02-24 6:26,26.58671022,1.724436589,24.45076324,25.20475381,1.0,Level 1,Long-Distance Traveler,0,0
182.22.31.124-10.42.0.151-443-34171-6,Nissan Leaf,75.0,Station_4,Chicago,22-02-24 4:00,22-02-24 5:17,65.92220416,3.3182742339999995,37.524962200000004,8.197264329,3.0,Level 2,Commuter,1,1
10.42.0.42-13.107.3.128-36267-443-6,BMW i3,62.0,Station_152,New York,22-02-24 5:00,22-02-24 6:41,37.51588424,0.797132691,,9.589103255,7.0,Level 2,Casual Driver,0,0
180.149.136.194-10.42.0.211-443-55746-6,Chevy Bolt,100.0,Station_443,Los Angeles,22-02-24 6:00,22-02-24 9:26,20.074649899999997,2.469105223,48.0738622,13.656835500000001,0.0,DC Fast Charger,Casual Driver,0,0
10.42.0.151-64.4.23.173-43477-40011-17,Hyundai Kona,100.0,Station_483,New York,22-02-24 7:00,22-02-24 10:24,10.39064403,1.4840355490000001,38.42490098,39.79579713,4.0,DC Fast Charger,Commuter,0,0
10.42.0.211-103.7.30.118-43892-80-6,BMW i3,75.0,Station_259,Houston,22-02-24 8:00,22-02-24 9:25,5.892835164,1.235989774,40.77682699,11.65115779,1.0,Level 2,Commuter,1,1
202.77.129.150-10.42.0.211-80-49809-6,Chevy Bolt,75.0,Station_324,New York,22-02-24 9:00,22-02-24 10:34,48.52491427,3.0016708660000004,6.023479238999999,6.771002972000001,6.0,Level 2,Commuter,0,0
10.42.0.211-121.12.98.64-56591-80-6,Chevy Bolt,100.0,Station_357,Los Angeles,22-02-24 10:00,22-02-24 10:41,51.94497776,2.461593714,9.166036637000001,29.47187657,3.0,Level 1,Commuter,0,0
10.42.0.211-104.192.108.27-41996-80-6,Tesla Model 3,85.0,Station_168,San Francisco,22-02-24 11:00,22-02-24 12:38,20.79043601,3.247462577,41.23721128,25.7924729,2.0,Level 1,Long-Distance Traveler,0,0
216.58.219.234-10.42.0.42-443-50722-6,Hyundai Kona,100.0,Station_176,New York,22-02-24 12:00,22-02-24 14:43,49.48345837,1.732267679,18.937607699999997,37.66079512,4.0,Level 1,Long-Distance Traveler,0,0
10.42.0.211-10.42.0.1-1301-53-17,Tesla Model 3,75.0,Station_310,Chicago,22-02-24 13:00,22-02-24 14:58,25.52754721,0.434889935,,25.02118182,4.0,Level 1,Commuter,0,0
10.42.0.151-10.42.0.1-8453-53-17,Nissan Leaf,50.0,Station_291,San Francisco,22-02-24 14:00,22-02-24 17:42,19.95802528,1.2982715790000001,43.00765805,37.06093994,2.0,Level 1,Casual Driver,0,0
10.42.0.211-106.39.169.66-52036-80-6,Tesla Model 3,50.0,Station_479,Chicago,22-02-24 15:00,22-02-24 15:54,33.69416178,3.9828326489999997,22.70713298,35.80127289,4.0,DC Fast Charger,Long-Distance Traveler,0,0
10.42.0.211-64.34.226.94-47188-443-6,Tesla Model 3,50.0,Station_56,Chicago,22-02-24 16:00,22-02-24 16:30,45.15937317,0.919046299,31.31248135,39.25370609,5.0,Level 1,Commuter,0,0
10.42.0.1-10.42.0.42-53-62677-17,BMW i3,100.0,Station_108,Chicago,22-02-24 17:00,22-02-24 20:09,60.83110355,3.57418937,48.32123617,9.975404653,6.561021127,Level 2,Casual Driver,0,0
203.205.179.172-10.42.0.42-80-51232-6,Chevy Bolt,75.0,Station_473,New York,22-02-24 18:00,22-02-24 20:40,,1.232834667,43.98022453,22.56083774,3.224934966,DC Fast Charger,Long-Distance Traveler,1,1
183.136.237.235-10.42.0.211-80-42136-6,Hyundai Kona,100.0,Station_296,Houston,22-02-24 19:00,22-02-24 20:18,47.67827375,1.4249095719999998,37.74994618,36.54860154,0.0,Level 1,Long-Distance Traveler,0,0
10.42.0.151-10.42.0.1-2187-53-17,Tesla Model 3,85.0,Station_461,San Francisco,22-02-24 20:00,22-02-24 22:56,27.63793402,1.920578841,57.09975217,10.21823473,7.0,Level 1,Commuter,0,0
216.58.219.206-10.42.0.211-443-39477-6,Hyundai Kona,62.0,Station_324,Los Angeles,22-02-24 21:00,22-02-24 22:29,66.46105413,3.894159899,47.72349822,21.56690777,0.020155741,Level 1,Casual Driver,1,1
10.42.0.211-10.42.0.1-29535-53-17,Tesla Model 3,75.0,Station_302,Houston,22-02-24 22:00,23-02-24 1:06,,0.548377714,37.24649566,15.36736539,4.0,Level 2,Commuter,0,0
10.42.0.151-104.254.66.16-43878-80-6,Nissan Leaf,75.0,Station_334,New York,22-02-24 23:00,23-02-24 2:27,,2.337807459,36.93224168,25.85701783,7.0,Level 1,Long-Distance Traveler,0,0
10.42.0.211-104.192.110.245-59649-443-6,Tesla Model 3,62.0,Station_141,Chicago,23-02-24 0:00,23-02-24 0:31,10.20161301,3.9936924639999996,36.80042526,36.56517625,1.0,Level 2,Casual Driver,0,0
205.185.216.10-10.42.0.211-80-58673-6,BMW i3,85.0,Station_155,Los Angeles,23-02-24 1:00,23-02-24 2:42,67.61464385,3.926797666,23.4022412,24.01570743,0.0,Level 2,Long-Distance Traveler,0,0
172.217.12.174-10.42.0.42-443-59538-17,Chevy Bolt,85.0,Station_262,San Francisco,23-02-24 2:00,23-02-24 5:33,8.936913796,3.623260788,35.31712404,9.934768943,6.0,Level 1,Commuter,0,0
172.217.10.99-10.42.0.151-443-35992-6,Nissan Leaf,62.0,Station_273,Houston,23-02-24 3:00,23-02-24 5:54,26.44403312,3.692237458,27.1214299,27.370437100000004,3.0,Level 1,Commuter,0,0
10.42.0.211-104.192.110.245-34962-80-6,Tesla Model 3,100.0,Station_420,Houston,23-02-24 4:00,23-02-24 7:37,42.017959499999996,0.7302658470000001,13.30298668,13.08860586,5.0,DC Fast Charger,Long-Distance Traveler,0,0
10.42.0.151-31.13.71.37-50398-443-6,Hyundai Kona,75.0,Station_232,Los Angeles,23-02-24 5:00,23-02-24 7:19,27.99720489,1.768621411,,25.53720509,0.0,DC Fast Charger,Commuter,1,1
216.58.217.67-10.42.0.211-443-36905-6,Nissan Leaf,50.0,Station_241,New York,23-02-24 6:00,23-02-24 9:13,34.54134762,2.539178254,14.23959211,26.03350587,2.0,DC Fast Charger,Commuter,0,0
180.163.15.184-10.42.0.211-80-58969-6,Nissan Leaf,100.0,Station_355,San Francisco,23-02-24 7:00,23-02-24 8:30,67.07828216,3.8839828130000003,23.09814335,11.98065566,3.0,Level 2,Long-Distance Traveler,0,0
10.42.0.211-23.203.49.224-36524-443-6,Tesla Model 3,100.0,Station_337,Los Angeles,23-02-24 8:00,23-02-24 8:46,39.70699557,3.7751354,18.68529366,24.19250986,7.0,Level 1,Casual Driver,0,0
10.42.0.151-42.236.126.162-44413-80-6,Nissan Leaf,50.0,Station_489,Chicago,23-02-24 9:00,23-02-24 10:18,6.448880265,2.246433518,11.0193916,5.388237273,7.0,DC Fast Charger,Long-Distance Traveler,0,0
203.205.158.56-10.42.0.151-80-42280-6,Hyundai Kona,62.0,Station_258,San Francisco,23-02-24 10:00,23-02-24 11:45,30.75150398,3.777668753,19.48012395,12.89960747,0.190046926,Level 2,Long-Distance Traveler,0,0
10.42.0.211-10.42.0.1-31818-53-17,Nissan Leaf,50.0,Station_249,Houston,23-02-24 11:00,23-02-24 14:37,28.80292498,0.7584002479999999,45.51884431,20.89934494,3.0,DC Fast Charger,Casual Driver,0,0
172.217.12.170-10.42.0.211-443-60701-6,Hyundai Kona,63.99054363,Station_77,Los Angeles,23-02-24 12:00,23-02-24 14:57,30.98756655,1.932805944,,35.73202835,5.0,DC Fast Charger,Commuter,0,0
220.243.225.102-10.42.0.211-80-48747-6,Tesla Model 3,100.0,Station_180,Houston,23-02-24 13:00,23-02-24 16:27,85.03985431,3.708384638,26.7265968,21.84379488,7.0,Level 1,Casual Driver,1,1
172.217.10.110-10.42.0.211-443-52645-6,Chevy Bolt,50.0,Station_66,Houston,23-02-24 14:00,23-02-24 16:40,47.76784734,2.679451387,32.99434153,30.85952282,6.0,Level 1,Long-Distance Traveler,0,0
182.22.25.124-10.42.0.211-443-54098-6,Nissan Leaf,62.0,Station_308,Houston,23-02-24 15:00,23-02-24 16:12,57.45442117,1.121155295,35.73022937,26.41458833,1.0,Level 2,Casual Driver,1,1
10.42.0.211-10.42.0.1-57471-53-17,Chevy Bolt,50.0,Station_348,New York,23-02-24 16:00,23-02-24 17:26,45.93945508,1.813429149,16.55785245,22.14706391,0.0,Level 1,Commuter,0,0
183.79.248.124-10.42.0.151-443-44383-6,Hyundai Kona,50.0,Station_171,Houston,23-02-24 17:00,23-02-24 18:19,49.53480946,0.8052844859999999,42.13698966,23.99606518,5.0,DC Fast Charger,Casual Driver,0,0
172.217.10.10-10.42.0.42-443-44758-6,Nissan Leaf,100.0,Station_474,Chicago,23-02-24 18:00,23-02-24 21:45,52.73977321,2.181389809,9.721254708,33.81722061,4.0,Level 2,Casual Driver,1,1
10.42.0.1-10.42.0.42-53-20248-17,BMW i3,50.0,Station_22,Chicago,23-02-24 19:00,23-02-24 22:58,61.93297987,2.768766276,37.39309241,24.52140401,0.845189621,Level 2,Long-Distance Traveler,0,0
219.142.78.217-10.42.0.42-80-35452-6,Chevy Bolt,85.0,Station_367,San Francisco,23-02-24 20:00,23-02-24 23:27,23.43787533,3.463646934,50.35062408,8.483284286,5.0,Level 2,Casual Driver,0,0
10.42.0.151-31.13.71.36-42725-443-6,Nissan Leaf,62.0,Station_107,Houston,23-02-24 21:00,23-02-24 22:06,8.315805795,0.728101986,11.73724408,20.70425979,2.9288113310000004,Level 2,Long-Distance Traveler,1,1
172.217.10.238-10.42.0.151-443-57608-6,Chevy Bolt,50.0,Station_439,Houston,23-02-24 22:00,23-02-24 23:15,10.18500019,3.411449704,29.83066536,18.818112,6.0,Level 1,Commuter,0,0
10.42.0.151-104.244.42.1-48630-443-6,Nissan Leaf,100.0,Station_323,Los Angeles,23-02-24 23:00,24-02-24 2:19,71.94505923,3.942567772,7.477687526,24.89800447,5.0,DC Fast Charger,Casual Driver,0,0
180.76.149.207-10.42.0.211-30320-58559-6,Tesla Model 3,100.0,Station_227,New York,24-02-24 0:00,24-02-24 0:44,9.209067931,2.416209516,43.77337711,27.71437694,7.0,Level 1,Casual Driver,0,0
172.217.11.2-10.42.0.151-443-49258-6,Chevy Bolt,80.24500101,Station_444,San Francisco,24-02-24 1:00,24-02-24 4:10,21.91849581,1.6731409519999998,6.453837984,7.492841006,7.0,Level 1,Long-Distance Traveler,0,0
10.42.0.151-31.13.80.5-35018-443-6,BMW i3,85.0,Station_442,Houston,24-02-24 2:00,24-02-24 3:49,21.795382500000002,1.171874032,37.7362187,27.46057477,5.0,Level 2,Long-Distance Traveler,1,1
209.10.120.26-10.42.0.211-80-54882-6,BMW i3,62.0,Station_396,Los Angeles,24-02-24 3:00,24-02-24 5:48,27.99493074,1.475451494,41.51519639,7.260077621000001,5.0,Level 1,Commuter,0,0
198.11.188.75-10.42.0.211-443-47542-6,Hyundai Kona,62.0,Station_216,New York,24-02-24 4:00,24-02-24 6:57,35.76228269,1.926370331,22.86775772,17.06997335,3.0,Level 1,Long-Distance Traveler,1,1
10.42.0.42-85.93.5.83-37975-80-6,Nissan Leaf,85.0,Station_69,San Francisco,24-02-24 5:00,24-02-24 5:53,7.917185919,1.79390374,31.74576567,27.96248909,3.0,DC Fast Charger,Long-Distance Traveler,0,0
239.255.255.250-10.42.0.1-1900-57361-17,Chevy Bolt,60.80316402,Station_84,San Francisco,24-02-24 6:00,24-02-24 8:34,26.17745507,4.299202473999999,11.07821034,11.413851,3.0,Level 2,Commuter,0,0
172.217.10.106-10.42.0.151-443-46630-6,Hyundai Kona,81.06203029,Station_103,Houston,24-02-24 7:00,24-02-24 10:41,,1.6959583269999998,13.48724207,14.31781179,5.0,Level 1,Long-Distance Traveler,0,0
239.255.255.250-10.42.0.1-1900-34740-17,Chevy Bolt,46.1728725,Station_39,San Francisco,24-02-24 8:00,24-02-24 10:27,60.25144069,2.736072147,42.3379255,21.10445258,6.0,Level 2,Long-Distance Traveler,0,0
10.42.0.151-10.42.0.1-44936-53-17,Nissan Leaf,50.0,Station_13,Los Angeles,24-02-24 9:00,24-02-24 10:49,15.69171929,2.1314008369999997,14.1888915,9.253937426,1.0,DC Fast Charger,Long-Distance Traveler,0,0
182.22.31.252-10.42.0.211-443-48471-6,BMW i3,75.0,Station_297,San Francisco,24-02-24 10:00,24-02-24 12:03,54.82511333,0.557213328,45.86383201,22.93004795,5.0,Level 1,Long-Distance Traveler,1,1
10.42.0.151-101.226.103.112-57630-80-6,Tesla Model 3,85.0,Station_313,Chicago,24-02-24 11:00,24-02-24 12:34,65.23254316,1.566585949,17.1299918,5.709498044,4.0,DC Fast Charger,Commuter,0,0
10.42.0.211-23.21.51.186-51621-443-6,BMW i3,75.0,Station_181,Los Angeles,24-02-24 12:00,24-02-24 13:57,6.43232417,0.930239308,9.025938584,16.43110081,2.0,DC Fast Charger,Commuter,0,0
10.42.0.211-121.12.98.63-49720-80-6,Hyundai Kona,50.0,Station_493,New York,24-02-24 13:00,24-02-24 14:57,16.12608972,3.90961078,4.194196976000001,27.63699511,5.0,Level 2,Long-Distance Traveler,0,0
